VideoId,Label
YIte,5 14 15 18 16 2 4 0 103 49
6ate,1 0 35 7 2 19 17 15 85 16
x7te,0 1 6 4 3 8 5 16 13 69
t5te,2 7 11 15 26 18 21 62 1 23
7Wte,49 18 50 15 39 11 66 65 6 5
Ugte,0 1 27 15 36 42 35 7 23 2
kbte,18 15 9 0 10 2 11 7 8 12
8Jte,0 61 2 6 15 8 12 19 13 7
Mcte,1 15 5 0 8 16 4 18 13 6
xTte,6 3 8 13 4 10 9 33 28 11
Vnte,1 0 15 23 21 11 27 35 26 2
4Pte,21 23 24 1 0 73 15 74 2 11
WBte,1 0 35 2 7 19 15 17 11 85
vkte,2 8 4 7 18 15 13 12 11 6
61te,26 11 15 21 18 2 7 23 49 5
QVte,2 11 7 15 18 26 62 64 270 30
Cdte,8 6 3 4 13 0 12 15 10 5
qjte,15 18 0 2 1 11 7 12 17 26
qKte,3 4 6 13 10 9 28 38 8 18
DYte,3 6 4 13 8 10 9 0 1 28
6Hte,2 4 9 3 30 17 6 7 15 13
cwte,8 6 3 13 4 10 18 15 9 66
FZte,0 1 35 7 15 17 2 27 42 36
wqte,4 13 12 3 15 10 54 8 6 5
Cwte,3 4 6 13 9 10 28 8 0 38
2hte,0 1 5 16 35 12 4 3 6 42
Ncte,13 10 18 4 9 11 15 6 21 28
ftte,9 10 4 34 15 13 6 3 0 18
wmte,0 1 27 23 21 35 12 15 63 11
bTte,1 4 0 9 5 3 2 10 6 13
URte,0 1 35 36 19 2 17 7 12 15
Ftte,7 2 17 15 19 11 0 12 18 1
5nte,11 20 22 29 15 32 18 8 6 13
aXte,6 3 8 4 13 9 15 10 5 28
cute,4 14 3 9 2 6 15 10 13 5
2Ete,10 9 4 6 13 3 34 8 15 18
b9te,2 0 7 1 17 15 12 11 19 18
MIte,0 2 7 12 1 15 11 5 18 17
Nute,1 0 35 16 5 15 25 7 4 6
2Ote,18 15 238 59 49 11 366 9 2 0
a1te,2 7 11 305 15 18 500 19 30 17
Rgte,4 3 13 9 10 6 28 18 8 15
BMte,2 7 15 17 135 297 95 18 19 490
obte,10 4 9 8 13 6 3 18 15 28
xqte,0 1 5 16 6 12 4 3 35 8
oAte,0 1 12 35 14 15 6 17 36 27
nlte,2 7 17 15 11 12 18 19 75 0
v2te,8 6 3 4 10 13 18 15 0 1
8Rte,66 39 50 11 8 15 18 13 65 6
Aate,0 1 2 5 7 15 12 16 49 17
43te,2 7 15 18 11 0 104 17 75 46
9rte,4 3 6 9 10 13 0 1 5 2
Nvte,2 15 0 11 8 18 7 12 19 17
POte,2 7 15 17 18 75 0 11 172 4
CFte,0 1 17 19 12 36 35 2 7 15
Smte,5 11 16 18 26 15 9 4 10 6
zPte,5 0 2 11 15 18 1 26 12 16
Qzte,1 25 0 16 35 5 12 15 19 36
Tpte,3 4 6 13 10 9 28 8 15 38
dKte,3 4 6 13 10 5 9 8 15 16
FBte,50 15 18 66 11 39 65 49 21 26
Gute,2 0 7 17 15 19 8 12 1 6
ofte,17 19 2 0 1 15 143 7 30 9
ZIte,2 15 0 7 273 17 231 12 160 5
QCte,15 18 11 0 21 49 26 4 80 23
fhte,31 13 9 4 15 57 47 18 40 11
I7te,4 3 13 6 9 10 28 33 38 8
nate,9 4 10 37 13 0 1 6 15 3
B1te,0 1 872 5 928 2 9 4 15 13
zVte,18 0 15 1 11 26 5 27 2 49
Twte,5 0 1 16 12 81 15 69 26 35
WFte,0 2 15 11 7 1 12 19 18 20
5dte,18 15 11 67 1 0 13 9 4 20
5vte,3 6 4 13 10 9 8 28 33 38
yHte,6 8 3 4 13 10 15 11 18 9
g5te,0 1 2 7 35 15 27 11 17 19
yqte,0 1 35 17 12 36 2 7 19 15
RZte,2 7 0 19 15 17 1 12 11 30
B2te,5 14 0 6 4 16 3 1 15 12
JPte,26 5 1 0 16 23 21 199 326 11
Sfte,1 0 7 2 27 15 35 36 17 11
ESte,0 23 12 21 24 2 1 7 11 15
fMte,6 8 3 4 15 13 18 11 10 12
QIte,1 0 35 16 5 11 15 36 6 12
20te,0 117 57 40 15 1 12 2 18 31
u0te,26 23 21 1 15 0 11 49 24 5
eUte,4 9 10 13 3 6 15 8 37 0
Dste,26 11 49 13 39 4 222 5 15 18
Y1te,11 15 18 22 8 20 29 6 50 13
EJte,15 18 11 463 96 708 0 26 2 67
HIte,4 9 10 3 13 6 37 15 0 2
Olte,8 4 6 13 3 5 15 9 10 2
Yete,2 7 17 19 15 13 6 11 18 3
Xgte,11 22 20 32 29 15 18 2 13 6
1xte,5 16 0 1 12 14 6 15 84 81
SQte,15 2 18 11 7 60 17 12 62 49
syte,2 83 7 11 13 0 15 541 542 208
RTte,1 0 35 16 17 15 25 42 19 5
twte,16 1 5 0 35 25 15 19 26 11
lFte,15 18 0 1 11 16 5 4 6 9
XGte,21 23 24 11 2 1 15 0 73 7
wOte,0 12 312 15 19 2 1 91 79 7
EPte,0 12 15 18 2 19 17 1 64 11
Fwte,12 0 15 2 11 18 7 19 17 6
xtte,7 2 17 15 12 0 19 18 48 1
dUte,49 26 222 249 11 50 18 732 21 13
9jte,1 0 35 7 19 17 16 5 2 15
p1te,49 5 15 18 80 11 16 265 2 7
CXte,2 19 17 0 30 1 3 6 55 7
site,23 21 24 1 73 0 15 11 2 115
gTte,0 15 2 1 18 11 7 12 21 26
Aste,0 1 21 23 24 11 15 7 2 5
oVte,5 1 16 0 26 15 11 35 81 23
HGte,3 4 6 13 10 9 28 8 38 33
k8te,11 7 0 15 2 1 12 18 5 21
4Ste,15 18 11 9 2 96 13 397 67 10
jqte,2 7 11 15 1 0 18 17 12 19
f7te,13 4 3 10 6 168 8 54 9 330
Yzte,0 15 329 12 110 52 8 92 369 1
mlte,5 0 16 8 1 11 15 12 6 7
3ete,8 6 3 4 13 0 10 9 15 89
COte,0 12 15 2 19 17 7 11 1 18
nHte,15 8 6 18 11 4 3 49 5 2
jrte,1 0 5 69 12 16 6 4 8 3
Qbte,15 18 2 7 60 11 13 9 4 10
YBte,1 0 36 35 15 27 16 7 17 11
bste,4 13 1 0 10 9 3 6 168 188
pDte,2 7 19 17 0 15 1 11 6 5
rEte,1 0 35 25 16 36 42 19 17 5
Unte,0 1 42 8 15 19 2 12 93 17
alte,14 5 15 16 4 18 0 2 7 9
7Fte,8 6 18 15 66 3 11 49 558 812
gQte,7 2 12 15 11 18 17 0 19 30
b8te,2 21 7 26 24 11 15 23 1 18
k9te,2 7 15 12 18 11 17 0 19 64
5Tte,11 13 10 4 15 22 18 9 2 20
TKte,7 2 19 17 0 48 1 15 11 5
cCte,14 11 15 18 5 6 8 4 2 9
DAte,0 2 7 1 15 11 18 12 5 27
bJte,0 1 4 14 15 35 17 9 6 2
zHte,6 8 3 13 4 15 12 2 10 0
x3te,0 1 35 42 323 223 36 27 2 7
AAte,2 7 17 15 19 75 135 11 12 490
J5te,4 13 28 3 33 38 9 10 78 6
0eg7,14 0 5 15 66 16 1 2 11 12
tmg7,5 16 6 8 3 0 4 1 13 10
nog7,0 1 36 15 7 35 2 17 12 19
BVg7,50 66 11 18 65 15 13 39 21 26
ljg7,3 6 8 4 10 13 9 28 15 33
Big7,8 103 346 6 537 350 0 4 3 82
8bg7,14 7 2 0 17 19 15 12 1 5
J9g7,39 49 50 66 15 18 11 65 21 13
1Qg7,5 16 1 0 15 11 2 4 6 3
dCg7,14 0 1 2 6 17 15 3 12 5
T3g7,0 12 538 19 2 15 1 8 11 18
l6g7,18 15 4 13 10 9 3 6 87 8
9Ag7,4 18 10 9 11 13 0 15 6 8
5Zg7,1 0 36 35 7 15 27 2 94 11
TJg7,4 13 3 6 8 10 9 54 15 28
zJg7,2 11 7 15 0 18 12 1 5 16
I3g7,0 1 42 12 15 2 449 93 17 102
Qcg7,7 2 17 1 0 15 19 12 5 48
LYg7,3 6 8 15 18 4 13 10 9 0
xbg7,83 2 0 7 11 541 820 262 542 15
uog7,0 1 5 16 19 17 35 12 6 3
Xjg7,0 1 27 5 35 15 12 42 2 17
6ag7,14 0 15 1 2 7 5 12 16 19
Nng7,31 57 13 40 117 0 4 1 47 15
hVg7,15 18 2 11 7 8 67 17 0 6
BFg7,1 0 5 16 12 2 15 35 19 4
tCg7,11 26 0 2 23 21 15 7 18 12
fUg7,0 1 5 16 19 35 17 2 8 12
pdg7,26 1 0 15 21 23 27 130 11 435
2Hg7,1 0 35 2 7 27 36 5 42 11
txg7,0 1 35 15 42 12 36 27 16 23
p5g7,61 8 6 15 12 0 3 2 7 66
t0g7,11 20 22 32 13 4 6 29 15 8
dxg7,1 16 5 0 25 3 35 4 6 15
0og7,4 3 6 9 13 10 8 28 33 38
RDg7,15 58 228 53 2 18 8 214 494 11
aYg7,2 11 18 15 7 13 212 9 45 4
L9g7,11 0 1 15 20 22 18 8 2 5
PFg7,0 12 8 52 19 2 1 6 7 3
QVg7,2 9 19 4 6 7 5 3 15 10
YDg7,18 126 15 11 220 276 5 49 8 9
38g7,4 3 13 9 10 6 28 33 38 8
4Ng7,17 2 19 0 15 7 1 30 12 11
Jyg7,15 18 11 49 13 1264 2 26 23 9
Wcg7,0 12 1 15 11 5 19 18 2 35
Djg7,0 2 15 17 19 58 7 53 12 228
FXg7,0 17 1 2 12 15 7 19 72 16
CKg7,4 13 3 6 10 9 8 28 54 33
3gg7,5 16 1 11 0 4 15 49 18 6
mtg7,2 18 15 7 17 11 46 64 44 12
6ig7,3 6 4 13 10 8 9 28 33 38
skg7,2 7 15 17 18 30 60 19 12 64
CFg7,8 6 3 4 13 10 28 33 9 0
1hg7,21 1 23 0 11 24 15 26 73 74
EMg7,2 7 15 0 11 26 18 62 49 12
DHg7,2 7 17 19 0 11 15 18 12 1
Eug7,0 1 27 5 35 63 23 21 11 16
Z8g7,14 0 8 6 12 5 15 16 2 1
5qg7,14 0 2 7 6 15 1 12 5 17
Mlg7,8 6 3 4 13 10 9 15 18 346
2Pg7,6 3 8 13 4 10 9 15 28 18
77g7,2 30 7 17 19 11 15 55 0 12
Tgg7,39 50 65 15 66 121 4 202 156 233
XJg7,2 7 17 15 19 48 5 18 0 12
i7g7,77 45 2 51 56 13 4 295 0 212
ZTg7,0 1 14 5 27 35 6 16 15 12
yVg7,6 0 8 23 3 21 1 15 12 24
Nbg7,0 12 15 18 2 7 19 11 1 35
RYg7,1 0 5 16 27 35 15 36 81 23
F7g7,18 15 67 11 13 9 2 4 140 8
izg7,5 16 1 11 0 15 4 6 49 2
8Ug7,6 3 8 4 13 10 9 15 28 18
UWg7,72 68 15 98 151 2 17 0 240 8
TTg7,7 2 17 19 0 1 15 3 12 48
PTg7,0 1 42 35 27 15 93 12 11 5
7Vg7,2 7 17 19 0 15 1 48 12 30
o9g7,50 15 65 18 11 256 39 13 10 4
cWg7,7 2 15 11 18 17 75 26 224 197
wTg7,1 0 35 36 15 42 17 19 6 27
B4g7,3 4 6 13 10 9 8 0 1 2
7Kg7,11 26 15 18 7 2 49 5 50 20
8qg7,2 7 18 15 11 17 75 19 76 9
qCg7,1 0 3 8 6 4 13 15 12 19
oHg7,5 16 4 49 6 3 13 9 14 15
UVg7,0 12 1 19 5 2 16 15 35 17
90g7,3 6 8 4 13 61 10 15 12 9
Vyg7,1 0 35 36 27 15 11 7 42 2
MWg7,0 1 27 23 35 21 106 5 36 42
nwg7,0 1 27 35 42 15 5 16 12 36
Fyg7,8 103 346 0 350 537 6 4 15 3
rgg7,5 16 1 0 11 25 2 15 7 19
rIg7,1 0 21 23 27 15 11 24 18 26
wIg7,6 8 3 61 4 13 15 2 16 18
Aug7,11 2 18 15 7 62 22 13 6 8
Adg7,0 72 2 68 17 8 98 15 19 151
rig7,3 13 6 4 10 8 9 28 38 18
Cng7,2 15 7 11 17 18 0 19 231 60
o1g7,39 156 50 15 121 207 233 338 0 529
3tg7,3 6 8 4 13 15 0 18 12 1
37g7,2 7 15 11 18 17 30 19 75 20
T9g7,2 7 17 15 19 11 1 0 18 30
Zbg7,11 22 20 32 15 2 29 0 1 18
nPg7,3 6 4 13 8 15 9 18 10 5
jhg7,107 138 46 145 10 44 114 109 2 9
HTg7,2 7 17 0 19 15 12 30 1 18
JPg7,0 2 1 7 11 17 19 12 15 61
D1g7,0 11 15 2 12 7 1 18 19 17
w2g7,2 5 231 15 0 17 160 491 273 4
tDg7,30 2 10 17 15 8 6 9 11 19
27g7,8 2 141 247 15 11 7 6 19 255
qWg7,3 6 8 4 13 10 5 9 16 0
ulg7,14 0 49 15 9 2 4 5 11 16
WLg7,15 18 2 11 4 13 6 0 3 9
lig7,11 20 22 29 32 15 13 6 18 2
Zog7,11 20 22 32 2 29 18 15 7 8
q8g7,0 3 8 6 12 15 52 18 13 4
VWg7,15 18 11 5 289 2 62 12 49 9
B1g7,13 386 4 10 9 31 15 18 168 0
8vg7,0 1 27 35 15 7 11 42 2 17
5Og7,0 1 27 35 12 15 17 42 16 7
WGg7,5 0 16 1 14 15 12 7 17 2
WZg7,15 26 18 11 50 65 4 49 8 13
9Tg7,133 6 325 15 5 16 8 11 0 18
rug7,11 18 15 49 26 50 20 22 21 65
ayg7,2 45 56 51 137 13 4 77 0 15
wKg7,15 18 4 6 10 9 3 13 2 67
lDg7,0 15 12 1 6 17 14 8 19 5
8ag7,0 12 1 15 5 35 19 2 16 63
7Xg7,0 1 27 35 15 42 5 2 93 102
evg7,0 12 1 7 2 11 15 19 35 23
Hkg7,18 15 2 289 43 7 11 419 49 59
uUg7,0 1 12 63 15 335 633 2 42 21
Urg7,6 8 0 3 4 15 10 12 13 18
WBg7,11 20 22 29 15 32 18 2 8 0
aig7,13 4 8 6 3 175 164 89 33 9
HVg7,11 50 13 15 39 6 65 10 4 8
d7g7,3 4 6 9 13 10 28 8 0 33
Vmg7,5 1 2 0 19 16 17 15 7 35
K7g7,5 16 1 0 6 15 11 4 7 3
UOg7,4 9 10 0 37 13 15 1 6 18
BGg7,1 21 23 0 24 15 26 11 2 7
kOg7,1 0 35 5 27 16 42 23 36 81
Blg7,4 3 13 6 10 9 8 28 18 15
8Rg7,8 6 3 4 13 15 10 71 0 66
Ptg7,8 6 3 4 13 10 15 9 18 11
spg7,2 7 21 11 18 15 5 24 23 9
0Vg7,39 50 65 66 13 4 10 15 11 49
IBg7,8 346 6 350 103 537 3 4 82 13
zbg7,11 20 22 29 32 2 15 18 8 6
bWg7,15 11 18 2 7 0 12 49 60 13
ZMg7,2 7 19 17 0 15 12 1 18 11
RFg7,1 0 35 15 23 27 21 11 36 12
OJg7,17 2 15 19 18 7 30 12 64 11
esg7,0 1 5 16 35 12 27 14 23 36
L4g7,2 7 11 15 17 18 75 19 12 0
9cg7,5 16 1 0 3 6 4 190 144 12
Tvg7,1 0 23 21 15 7 2 27 24 11
vIg7,0 1 5 16 69 6 8 35 19 844
OSg7,0 12 19 2 1 15 79 91 312 7
4rg7,4 33 38 78 28 86 13 257 10 9
NZg7,1 0 35 4 16 25 42 36 5 19
8fg7,0 12 8 19 15 6 91 2 1 79
FTg7,0 12 15 2 7 1 312 19 17 18
v3g7,1 0 3 2 6 8 4 13 7 12
bbg7,0 12 15 226 18 874 1525 19 1380 11
AXg7,12 0 2 11 15 7 17 19 18 342
67g7,3 4 13 6 8 10 9 28 15 33
3Vg7,8 6 3 4 13 5 15 383 9 16
Seg7,4 3 9 13 10 6 5 15 18 28
Ibg7,0 12 2 15 11 7 1 17 18 19
LRg7,5 26 16 3 11 8 6 4 15 13
mkg7,0 1 19 7 35 17 2 5 12 15
feg7,5 16 14 0 1 6 15 3 8 49
ICg7,1 0 35 19 17 36 16 15 7 2
FDg7,19 3 4 13 17 8 2 7 12 0
Hzg7,1 0 23 21 27 24 15 73 11 74
j0g7,1 5 16 11 15 0 26 7 25 35
Mvg7,4 3 13 9 28 6 10 33 38 8
gQg7,15 18 2 7 11 49 5 26 1 21
0mg7,0 1 35 36 14 17 19 5 15 16
xqg7,2 44 46 15 9 64 155 162 11 13
wfg7,15 13 18 49 2 8 4 12 273 6
Hwg7,2 44 46 18 145 15 109 9 138 107
o0g7,2 0 7 15 1 11 18 51 77 45
8Yg7,4 13 3 9 10 15 18 6 5 11
EYg7,15 18 1 0 11 14 5 2 12 16
yWg7,4 3 6 9 13 10 14 28 15 33
EEg7,5 16 1 0 6 15 4 19 12 3
JQg7,25 1 0 16 35 15 7 19 2 5
58g7,0 14 1 35 5 12 27 16 23 42
Vxg7,4 3 13 10 6 9 28 38 33 8
jmg7,0 1 35 15 5 23 11 27 42 12
vpg7,0 1 4 13 8 15 12 19 6 3
W7g7,11 20 15 22 18 29 8 2 32 26
ifg7,11 2 5 15 18 7 12 16 8 19
pXg7,8 13 4 6 3 12 10 15 0 9
Cdg7,8 6 13 4 3 10 33 0 28 9
01g7,4 13 9 10 3 15 18 6 8 11
KEg7,11 18 15 2 380 416 5 88 184 191
2gg7,18 15 4 87 13 545 536 365 9 10
4xg7,12 0 2 19 17 1 5 15 7 13
hRg7,0 1 27 23 15 35 63 42 36 17
gCg7,1 0 35 16 27 42 5 15 36 7
uBg7,4 13 9 10 3 6 8 15 18 28
1ug7,4 13 3 6 10 9 8 28 33 38
WUg7,0 12 17 1 19 2 15 7 72 68
e9g7,1 0 5 16 15 35 12 2 6 18
H8g7,15 18 2 11 4 60 9 10 43 7
CIg7,1 23 21 0 24 15 73 11 26 6
Oqg7,11 15 20 2 22 18 7 29 0 8
DQg7,6 3 4 8 10 0 9 13 16 5
Ydg7,0 12 15 2 1 7 5 17 19 8
hFg7,5 1 0 15 16 18 11 49 7 2
GLg7,8 6 4 13 3 10 9 33 18 15
WIg7,3 6 8 4 13 9 10 15 28 66
hfg7,5 16 15 14 0 144 49 84 6 1
0Tg7,0 23 1 21 5 49 26 24 15 12
Exg7,17 7 2 19 0 15 129 48 1 30
lvg7,11 20 15 18 2 22 8 32 7 29
NQg7,18 31 13 15 4 57 10 47 40 6
n4g7,1 0 36 35 15 27 7 42 17 12
Ckg7,15 18 2 11 8 7 60 12 13 49
FLg7,39 50 13 11 65 18 15 4 10 8
MVg7,0 1 36 35 27 42 15 7 17 12
Tzg7,5 16 14 0 1 6 84 15 35 12
1lg7,13 4 3 6 8 54 10 9 28 33
KGg7,3 13 6 8 4 2 9 12 15 18
Jtg7,5 14 16 26 0 6 15 244 49 12
2qg7,0 15 8 12 11 18 6 530 226 874
Gtg7,1 0 27 35 5 16 17 42 4 15
kPg7,2 15 231 49 273 491 5 160 7 0
Xqg7,4 3 10 6 13 9 8 28 38 33
hCg7,2 17 19 15 9 4 7 0 12 13
Emg7,5 14 16 0 1 15 6 12 2 7
DXg7,8 15 0 1 2 11 18 7 6 26
bMg7,0 23 21 24 2 1 7 15 11 73
vHg7,15 18 2 7 11 0 43 1 17 59
FCg7,0 1 26 15 2 21 23 7 11 18
Dcg7,19 2 17 7 1 30 15 48 0 11
XBg7,2 7 1 17 19 0 15 35 11 5
tQg7,1 0 36 35 15 7 3 12 94 6
sFg7,4 10 13 3 18 6 9 54 15 8
Kig7,8 6 13 4 15 3 18 10 9 12
EQg7,18 11 15 2 8 20 22 67 7 26
frg7,5 16 0 1 6 3 4 14 81 15
K4g7,3 4 6 10 13 9 8 28 38 33
aOg7,18 15 49 26 11 0 7 1 514 5
YUg7,11 21 0 23 24 2 20 15 7 1
IQg7,2 17 7 19 15 18 129 11 639 12
ybg7,2 7 8 17 19 0 141 247 1 15
0rg7,11 26 2 15 5 18 20 22 0 16
iYg7,11 0 15 1 2 50 8 66 18 7
gOg7,4 13 10 9 8 18 6 15 671 12
76g7,0 1 35 5 27 17 15 2 16 12
kwg7,15 18 2 8 5 4 11 13 6 248
APg7,39 50 66 65 15 121 13 6 207 18
Abg7,26 15 0 11 1 18 21 5 23 16
lmg7,14 0 1 5 12 16 15 35 2 7
8sg7,1 0 27 21 23 63 5 15 36 4
clg7,14 0 1 12 5 7 35 16 15 2
tng7,21 23 24 11 73 15 18 74 2 0
RRg7,0 1 27 26 5 15 16 11 18 2
4jg7,14 6 15 4 3 18 5 2 8 9
Reg7,6 3 8 4 10 15 0 13 11 1
d5g7,14 5 16 0 1 15 6 2 11 4
OFg7,2 51 45 77 56 13 137 4 295 11
yTg7,9 10 4 13 37 15 6 34 2 11
OXg7,3 6 8 0 5 4 2 11 14 1
lEg7,17 2 19 7 0 1 12 15 48 30
P1g7,2 7 15 13 11 83 8 17 208 6
Y3g7,0 1 19 17 2 7 3 12 15 9
5Cg7,0 12 2 1 15 7 91 376 79 19
N4g7,3 4 6 13 10 9 8 33 28 38
JTg7,2 15 12 0 7 17 11 19 231 18
k2g7,8 6 3 4 13 10 9 15 28 383
Apg7,2 7 15 11 17 19 18 8 6 13
TVg7,3 6 8 4 13 0 12 10 28 89
Htg7,0 52 12 70 125 15 1 2 19 7
ikg7,2 15 44 46 18 11 13 4 155 9
xng7,3 6 8 13 4 9 10 28 66 18
Oig7,4 3 9 13 6 10 28 38 8 33
U0g7,6 8 3 4 13 10 9 15 18 206
G9g7,4 13 3 41 10 6 54 9 0 28
nVg7,11 15 2 18 0 22 20 7 32 8
Nkg7,0 1 5 17 15 8 19 12 6 42
HDg7,8 6 3 13 4 5 10 18 15 9
3yg7,5 1 16 0 4 6 3 8 35 13
Z5g7,2 7 15 135 17 297 95 0 490 18
Sag7,5 16 0 1 26 6 15 81 11 4
Uag7,44 46 2 107 145 138 114 109 6 9
sag7,0 1 19 2 17 7 12 35 15 36
tPg7,3 4 13 6 10 9 8 28 33 38
HXg7,3 6 4 13 8 10 9 41 28 33
mXg7,1 0 14 15 35 5 4 16 17 36
Yxg7,5 16 0 1 12 15 6 8 11 35
BEg7,11 22 20 32 29 15 2 6 13 8
dog7,2 56 45 77 13 51 212 15 18 295
6Cg7,11 18 15 13 4 50 8 6 10 49
7Dg7,18 15 43 2 11 101 59 286 60 549
UMg7,4 8 9 18 15 10 6 13 11 3
HAg7,1 0 42 35 27 323 15 36 223 7
wRg7,6 8 3 4 13 0 12 10 15 16
SKg7,5 11 15 18 26 49 16 7 21 50
Ctg7,21 23 24 1 0 73 74 15 11 2
C9g7,0 52 12 15 70 2 1 125 8 11
OZg7,5 0 49 14 15 18 11 16 21 23
f9g7,26 2 0 15 7 11 12 1 18 64
utg7,2 11 13 15 7 18 4 9 17 1
XNB2,12 15 8 0 247 141 13 2 3 6
qsB2,5 16 2 11 0 1 15 7 18 26
wxB2,4 3 13 6 9 10 8 15 28 12
RsB2,4 13 3 8 6 10 54 15 9 18
OvB2,5 11 16 1 15 7 2 25 0 18
uhB2,11 2 15 20 7 22 18 29 32 6
jdB2,1 0 5 3 6 16 4 11 8 15
8nB2,11 22 20 29 32 2 15 6 8 13
EhB2,9 4 10 15 13 2 11 34 18 0
6TB2,0 1 42 4 15 6 8 93 13 27
ecB2,4 13 8 3 6 10 9 33 28 164
coB2,0 1 27 2 5 7 12 35 17 15
q0B2,8 6 3 4 13 15 2 7 9 11
MaB2,6 8 3 4 13 10 18 9 15 41
xrB2,5 1 0 16 4 6 13 15 10 9
FAB2,3 6 4 13 8 10 9 15 28 71
goB2,4 9 10 13 6 37 3 8 15 0
QXB2,6 8 3 4 13 10 206 0 15 5
AzB2,0 12 1 16 15 2 7 19 17 25
jaB2,4 9 15 18 2 10 43 17 13 60
grB2,0 1 5 35 11 42 16 15 27 36
NiB2,6 4 3 8 13 10 9 28 11 38
tGB2,11 20 22 15 32 29 18 2 13 1
xeB2,77 51 56 45 295 2 13 212 4 0
4QB2,4 13 3 10 6 9 41 15 54 8
UnB2,4 10 15 9 18 97 243 0 54 13
p0B2,15 16 25 1 5 0 18 35 12 11
HqB2,371 49 260 21 18 11 23 26 5 50
Y0B2,18 15 9 2 11 7 62 4 10 13
pxB2,26 5 16 15 0 1 11 18 466 2
qNB2,2 7 17 19 48 15 11 18 75 0
CKB2,6 4 3 13 8 10 9 41 15 18
oHB2,15 18 49 353 673 8 1 60 0 5
L1B2,12 0 15 2 11 7 8 19 18 1
FxB2,4 14 9 15 6 2 18 10 13 8
pUB2,0 1 5 16 35 2 12 19 11 15
6hB2,0 1 27 23 21 35 36 15 42 63
WtB2,19 7 2 17 1 0 48 15 30 524
OaB2,9 4 10 15 5 18 0 1 6 13
7iB2,15 18 11 67 2 170 9 8 26 314
JQB2,4 10 13 9 3 6 8 18 15 28
sjB2,2 77 56 45 51 295 212 13 137 18
eeB2,18 15 4 10 13 9 11 366 6 238
UTB2,9 4 10 13 37 3 6 0 18 8
VLB2,2 44 9 4 64 18 15 13 46 113
46B2,5 0 16 1 15 49 80 14 84 4
vqB2,4 14 9 5 0 6 2 15 12 13
dvB2,12 0 15 2 7 19 18 1 13 6
stB2,8 3 6 4 13 0 1 10 15 2
CQB2,8 6 0 4 3 1 5 13 10 9
w3B2,5 16 14 6 4 15 49 9 3 84
KsB2,12 2 0 15 9 17 4 19 7 18
kvB2,0 1 2 5 15 7 4 9 26 18
iqB2,4 10 13 9 6 3 8 28 15 18
nsB2,21 23 24 0 11 2 12 15 7 18
eYB2,0 12 2 7 15 19 1 17 11 5
hdB2,4 33 28 13 38 10 3 9 78 8
Q9B2,5 16 15 1 18 0 11 17 8 6
inB2,0 12 2 15 7 52 19 11 17 18
gxB2,1 0 35 36 42 17 19 15 7 27
nkB2,1 2 0 15 5 7 18 17 19 12
DdB2,8 346 0 6 4 103 350 3 537 12
TvB2,17 2 19 7 15 129 12 13 3 18
1IB2,0 1 5 11 16 35 6 27 15 42
1cB2,15 0 18 5 11 4 14 49 1 9
n1B2,1 0 35 36 7 17 25 15 16 42
leB2,3 6 13 4 9 10 8 18 15 28
CrB2,50 39 65 15 11 13 4 18 10 9
RAB2,9 4 10 13 34 6 3 15 0 8
jfB2,4 9 10 13 3 6 15 18 28 49
amB2,12 0 2 15 19 17 16 1 5 64
kSB2,1 0 5 16 35 25 6 42 19 8
Y2B2,26 15 11 2 18 7 16 1 21 0
XYB2,15 18 419 2 385 43 60 11 1055 59
7yB2,4 3 13 6 10 9 47 31 0 28
kcB2,17 2 19 7 0 15 12 9 1 4
QBB2,4 3 6 13 8 10 9 54 15 28
iCB2,5 16 4 6 3 9 15 0 10 13
8KB2,5 16 49 11 9 10 6 4 0 81
TeB2,11 18 15 2 20 21 7 49 50 22
yYB2,26 15 11 18 2 1 21 0 7 23
78B2,0 1 17 2 7 35 5 15 12 19
f6B2,0 1 27 15 11 18 5 13 6 8
UyB2,8 6 13 4 3 10 9 28 15 18
JVB2,14 5 0 16 15 6 7 2 12 1
laB2,3 4 13 6 9 10 28 8 33 38
dXB2,0 12 2 15 19 7 17 18 1 11
2OB2,0 12 19 15 2 1 11 538 18 7
UIB2,21 23 24 26 11 15 2 279 7 158
eFB2,15 18 49 5 11 21 80 7 2 1
RIB2,0 2 7 26 11 15 1 18 21 27
wGB2,4 13 3 6 10 41 8 9 54 15
XQB2,56 2 45 13 77 51 4 137 295 212
KSB2,15 5 18 49 2 11 7 16 26 0
eqB2,1 15 0 5 16 11 18 35 7 2
wFB2,2 7 0 15 12 19 1 17 5 11
gkB2,25 1 0 16 5 35 15 12 7 19
LxB2,18 15 11 2 43 59 7 60 101 9
fnB2,253 271 15 18 148 0 66 2 1 11
3hB2,0 1 15 11 18 21 49 23 5 2
vnB2,5 0 1 16 35 12 15 36 6 3
rlB2,0 1 35 17 241 12 42 19 2 15
BcB2,0 12 15 1 2 35 18 19 7 17
JyB2,1 0 27 15 23 63 35 21 36 16
K1B2,50 15 65 39 11 18 0 49 26 1
k2B2,26 5 11 16 15 8 0 1 18 49
96B2,0 1 7 2 11 5 15 12 17 16
VOB2,2 30 15 7 11 17 55 18 0 19
WAB2,5 16 14 4 6 3 9 15 0 1
jhB2,0 1 21 23 12 27 5 35 15 11
g1B2,18 15 2 13 4 11 12 9 10 60
yaB2,1 0 36 35 42 15 17 7 19 27
